------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|      11  |      0  |      1.4521  |     0.6934  |   0.6647  |               |              0.4200  |
|      11  |      1  |      1.2646  |     0.8066  |   0.7941  |               |              0.8367  |
|      11  |      2  |      1.1924  |     0.8311  |   0.7518  |               |              1.2552  |
|      11  |      3  |      1.1465  |     0.8750  |   0.8111  |               |              1.6377  |
|      11  |      4  |      1.1523  |     0.8691  |   0.8450  |               |              2.0225  |
|      11  |      5  |      1.0859  |     0.9053  |   0.8780  |               |              2.4053  |
|      11  |      6  |      1.0459  |     0.9219  |   0.8936  |               |              2.7911  |
|      11  |      7  |      1.0381  |     0.9131  |   0.9009  |               |              3.1741  |
|      11  |      8  |      0.9951  |     0.9482  |   0.9126  |               |              3.5566  |
|      11  |      9  |      0.9624  |     0.9678  |   0.9360  |               |              3.9423  |
|      11  |   eval  |      0.9624  |     0.9678  |   0.9360  |       0.9404  |              4.0558  |
------------------------------------------------------------------------------------------------------
|      12  |      0  |      1.4346  |     0.6924  |   0.6724  |               |              0.4195  |
|      12  |      1  |      1.2686  |     0.8125  |   0.7345  |               |              0.8350  |
|      12  |      2  |      1.2012  |     0.8496  |   0.8264  |               |              1.2546  |
|      12  |      3  |      1.1621  |     0.8691  |   0.8070  |               |              1.6381  |
|      12  |      4  |      1.1328  |     0.8691  |   0.8169  |               |              2.0232  |
|      12  |      5  |      1.1055  |     0.8857  |   0.8594  |               |              2.4079  |
|      12  |      6  |      1.0391  |     0.9336  |   0.8863  |               |              2.7908  |
|      12  |      7  |      1.0225  |     0.9326  |   0.9001  |               |              3.1746  |
|      12  |      8  |      0.9712  |     0.9668  |   0.9207  |               |              3.5570  |
|      12  |      9  |      0.9600  |     0.9658  |   0.9357  |               |              3.9410  |
|      12  |   eval  |      0.9600  |     0.9658  |   0.9357  |       0.9421  |              4.0557  |
------------------------------------------------------------------------------------------------------
|      13  |      0  |      1.4434  |     0.6914  |   0.5793  |               |              0.5034  |
|      13  |      1  |      1.2627  |     0.8105  |   0.6902  |               |              0.9195  |
|      13  |      2  |      1.2178  |     0.8223  |   0.8000  |               |              1.3400  |
|      13  |      3  |      1.1592  |     0.8535  |   0.8287  |               |              1.7228  |
|      13  |      4  |      1.1289  |     0.8828  |   0.8485  |               |              2.1077  |
|      13  |      5  |      1.0742  |     0.8984  |   0.8739  |               |              2.4903  |
|      13  |      6  |      1.0449  |     0.9170  |   0.8901  |               |              2.8753  |
|      13  |      7  |      1.0225  |     0.9238  |   0.9032  |               |              3.2585  |
|      13  |      8  |      0.9688  |     0.9619  |   0.9228  |               |              3.6403  |
|      13  |      9  |      0.9458  |     0.9688  |   0.9338  |               |              4.0277  |
|      13  |   eval  |      0.9458  |     0.9688  |   0.9338  |       0.9411  |              4.1411  |
------------------------------------------------------------------------------------------------------
|      14  |      0  |      1.4160  |     0.7246  |   0.6806  |               |              0.5121  |
|      14  |      1  |      1.2705  |     0.7998  |   0.7584  |               |              0.9280  |
|      14  |      2  |      1.2070  |     0.8301  |   0.8156  |               |              1.3471  |
|      14  |      3  |      1.1299  |     0.8799  |   0.8375  |               |              1.7296  |
|      14  |      4  |      1.1621  |     0.8506  |   0.8678  |               |              2.1167  |
|      14  |      5  |      1.0928  |     0.8877  |   0.8590  |               |              2.4996  |
|      14  |      6  |      1.0459  |     0.9141  |   0.8958  |               |              2.8849  |
|      14  |      7  |      1.0205  |     0.9326  |   0.9004  |               |              3.2685  |
|      14  |      8  |      0.9790  |     0.9561  |   0.9179  |               |              3.6516  |
|      14  |      9  |      0.9365  |     0.9844  |   0.9314  |               |              4.0355  |
|      14  |   eval  |      0.9365  |     0.9844  |   0.9314  |       0.9383  |              4.1491  |
------------------------------------------------------------------------------------------------------
|      15  |      0  |      1.4160  |     0.7285  |   0.6852  |               |              0.5035  |
|      15  |      1  |      1.2871  |     0.7822  |   0.7214  |               |              0.9208  |
|      15  |      2  |      1.2109  |     0.8213  |   0.7869  |               |              1.3427  |
|      15  |      3  |      1.1641  |     0.8506  |   0.8011  |               |              1.7244  |
|      15  |      4  |      1.1484  |     0.8574  |   0.7678  |               |              2.1103  |
|      15  |      5  |      1.1152  |     0.8838  |   0.8797  |               |              2.4928  |
|      15  |      6  |      1.0205  |     0.9336  |   0.8635  |               |              2.8772  |
|      15  |      7  |      0.9951  |     0.9570  |   0.8953  |               |              3.2610  |
|      15  |      8  |      0.9707  |     0.9658  |   0.9236  |               |              3.6446  |
|      15  |      9  |      0.9297  |     0.9844  |   0.9334  |               |              4.0301  |
|      15  |   eval  |      0.9297  |     0.9844  |   0.9334  |       0.9423  |              4.1447  |
------------------------------------------------------------------------------------------------------
|      16  |      0  |      1.4609  |     0.7031  |   0.7001  |               |              0.5110  |
|      16  |      1  |      1.2949  |     0.7871  |   0.7858  |               |              0.9274  |
|      16  |      2  |      1.1875  |     0.8643  |   0.8015  |               |              1.3476  |
|      16  |      3  |      1.1309  |     0.8818  |   0.7920  |               |              1.7292  |
|      16  |      4  |      1.1143  |     0.8809  |   0.8675  |               |              2.1161  |
|      16  |      5  |      1.1055  |     0.8926  |   0.8481  |               |              2.4982  |
|      16  |      6  |      1.0410  |     0.9199  |   0.8639  |               |              2.8822  |
|      16  |      7  |      1.0098  |     0.9297  |   0.9037  |               |              3.2664  |
|      16  |      8  |      0.9844  |     0.9443  |   0.9265  |               |              3.6480  |
|      16  |      9  |      0.9453  |     0.9824  |   0.9363  |               |              4.0347  |
|      16  |   eval  |      0.9453  |     0.9824  |   0.9363  |       0.9414  |              4.1495  |
------------------------------------------------------------------------------------------------------
|      17  |      0  |      1.4541  |     0.7100  |   0.6522  |               |              0.5061  |
|      17  |      1  |      1.2588  |     0.8135  |   0.7717  |               |              0.9215  |
|      17  |      2  |      1.2031  |     0.8320  |   0.7614  |               |              1.3425  |
|      17  |      3  |      1.1758  |     0.8496  |   0.7420  |               |              1.7253  |
|      17  |      4  |      1.1250  |     0.8789  |   0.8486  |               |              2.1107  |
|      17  |      5  |      1.0693  |     0.9072  |   0.8364  |               |              2.4944  |
|      17  |      6  |      1.0596  |     0.9131  |   0.8934  |               |              2.8786  |
|      17  |      7  |      1.0186  |     0.9307  |   0.8804  |               |              3.2628  |
|      17  |      8  |      0.9712  |     0.9648  |   0.9239  |               |              3.6454  |
|      17  |      9  |      0.9443  |     0.9775  |   0.9297  |               |              4.0307  |
|      17  |   eval  |      0.9443  |     0.9775  |   0.9297  |       0.9388  |              4.1452  |
------------------------------------------------------------------------------------------------------
|      18  |      0  |      1.4600  |     0.6826  |   0.6732  |               |              0.4198  |
|      18  |      1  |      1.2754  |     0.7949  |   0.5829  |               |              0.8365  |
|      18  |      2  |      1.2021  |     0.8223  |   0.8003  |               |              1.2564  |
|      18  |      3  |      1.1621  |     0.8516  |   0.8295  |               |              1.6384  |
|      18  |      4  |      1.1445  |     0.8633  |   0.8486  |               |              2.0249  |
|      18  |      5  |      1.1084  |     0.8779  |   0.8012  |               |              2.4070  |
|      18  |      6  |      1.0596  |     0.9062  |   0.8695  |               |              2.7918  |
|      18  |      7  |      1.0176  |     0.9336  |   0.8842  |               |              3.1779  |
|      18  |      8  |      0.9668  |     0.9697  |   0.9171  |               |              3.5600  |
|      18  |      9  |      0.9419  |     0.9824  |   0.9329  |               |              3.9470  |
|      18  |   eval  |      0.9419  |     0.9824  |   0.9329  |       0.9408  |              4.0616  |
------------------------------------------------------------------------------------------------------
|      19  |      0  |      1.4189  |     0.7109  |   0.6216  |               |              0.4195  |
|      19  |      1  |      1.2686  |     0.8164  |   0.6316  |               |              0.8371  |
|      19  |      2  |      1.1885  |     0.8457  |   0.7479  |               |              1.2576  |
|      19  |      3  |      1.1553  |     0.8652  |   0.8266  |               |              1.6393  |
|      19  |      4  |      1.1182  |     0.8857  |   0.8604  |               |              2.0258  |
|      19  |      5  |      1.1104  |     0.8867  |   0.8134  |               |              2.4079  |
|      19  |      6  |      1.0547  |     0.9131  |   0.8845  |               |              2.7927  |
|      19  |      7  |      1.0156  |     0.9395  |   0.8969  |               |              3.1765  |
|      19  |      8  |      0.9741  |     0.9600  |   0.9186  |               |              3.5578  |
|      19  |      9  |      0.9468  |     0.9795  |   0.9354  |               |              3.9451  |
|      19  |   eval  |      0.9468  |     0.9795  |   0.9354  |       0.9421  |              4.0595  |
------------------------------------------------------------------------------------------------------
|      20  |      0  |      1.5020  |     0.6621  |   0.6185  |               |              0.4999  |
|      20  |      1  |      1.2373  |     0.8232  |   0.7148  |               |              0.9158  |
|      20  |      2  |      1.1924  |     0.8457  |   0.7877  |               |              1.3370  |
|      20  |      3  |      1.1514  |     0.8662  |   0.7883  |               |              1.7197  |
|      20  |      4  |      1.1152  |     0.8760  |   0.8283  |               |              2.1054  |
|      20  |      5  |      1.1074  |     0.8809  |   0.8587  |               |              2.4884  |
|      20  |      6  |      1.0381  |     0.9199  |   0.8746  |               |              2.8727  |
|      20  |      7  |      1.0420  |     0.9199  |   0.9015  |               |              3.2580  |
|      20  |      8  |      0.9868  |     0.9512  |   0.9229  |               |              3.6405  |
|      20  |      9  |      0.9478  |     0.9707  |   0.9341  |               |              4.0261  |
|      20  |   eval  |      0.9478  |     0.9707  |   0.9341  |       0.9405  |              4.1406  |
------------------------------------------------------------------------------------------------------
|      21  |      0  |      1.4014  |     0.7227  |   0.6535  |               |              0.4199  |
|      21  |      1  |      1.2510  |     0.8252  |   0.7921  |               |              0.8360  |
|      21  |      2  |      1.2119  |     0.8359  |   0.7784  |               |              1.2575  |
|      21  |      3  |      1.1416  |     0.8818  |   0.8144  |               |              1.6402  |
|      21  |      4  |      1.1182  |     0.8818  |   0.8641  |               |              2.0266  |
|      21  |      5  |      1.0908  |     0.8965  |   0.8392  |               |              2.4095  |
|      21  |      6  |      1.0371  |     0.9180  |   0.8500  |               |              2.7939  |
|      21  |      7  |      1.0020  |     0.9443  |   0.8986  |               |              3.1781  |
|      21  |      8  |      0.9604  |     0.9707  |   0.9208  |               |              3.5605  |
|      21  |      9  |      0.9409  |     0.9785  |   0.9342  |               |              3.9469  |
|      21  |   eval  |      0.9409  |     0.9785  |   0.9342  |       0.9406  |              4.0615  |
------------------------------------------------------------------------------------------------------
|      22  |      0  |      1.4150  |     0.7100  |   0.6982  |               |              0.5017  |
|      22  |      1  |      1.2666  |     0.8115  |   0.7416  |               |              0.9173  |
|      22  |      2  |      1.2109  |     0.8438  |   0.6749  |               |              1.3384  |
|      22  |      3  |      1.1875  |     0.8428  |   0.8226  |               |              1.7215  |
|      22  |      4  |      1.1279  |     0.8672  |   0.8456  |               |              2.1082  |
|      22  |      5  |      1.1064  |     0.8838  |   0.8606  |               |              2.4916  |
|      22  |      6  |      1.0283  |     0.9307  |   0.8879  |               |              2.8761  |
|      22  |      7  |      1.0244  |     0.9307  |   0.9027  |               |              3.2608  |
|      22  |      8  |      0.9653  |     0.9629  |   0.9210  |               |              3.6436  |
|      22  |      9  |      0.9424  |     0.9766  |   0.9315  |               |              4.0291  |
|      22  |   eval  |      0.9424  |     0.9766  |   0.9315  |       0.9412  |              4.1437  |
------------------------------------------------------------------------------------------------------
|      23  |      0  |      1.4111  |     0.7119  |   0.6926  |               |              0.5087  |
|      23  |      1  |      1.2881  |     0.7910  |   0.7238  |               |              0.9253  |
|      23  |      2  |      1.1865  |     0.8438  |   0.7575  |               |              1.3460  |
|      23  |      3  |      1.1348  |     0.8818  |   0.8021  |               |              1.7280  |
|      23  |      4  |      1.1523  |     0.8574  |   0.8461  |               |              2.1155  |
|      23  |      5  |      1.0957  |     0.8838  |   0.8656  |               |              2.4990  |
|      23  |      6  |      1.0518  |     0.9131  |   0.8736  |               |              2.8825  |
|      23  |      7  |      1.0273  |     0.9219  |   0.8872  |               |              3.2676  |
|      23  |      8  |      0.9785  |     0.9600  |   0.9218  |               |              3.6498  |
|      23  |      9  |      0.9468  |     0.9756  |   0.9314  |               |              4.0358  |
|      23  |   eval  |      0.9468  |     0.9756  |   0.9314  |       0.9397  |              4.1498  |
------------------------------------------------------------------------------------------------------
|      24  |      0  |      1.4248  |     0.6973  |   0.6262  |               |              0.5076  |
|      24  |      1  |      1.2744  |     0.8027  |   0.7588  |               |              0.9251  |
|      24  |      2  |      1.2188  |     0.8281  |   0.7900  |               |              1.3458  |
|      24  |      3  |      1.1836  |     0.8369  |   0.6601  |               |              1.7285  |
|      24  |      4  |      1.0996  |     0.8936  |   0.8672  |               |              2.1153  |
|      24  |      5  |      1.0771  |     0.9170  |   0.8654  |               |              2.4979  |
|      24  |      6  |      1.0596  |     0.9043  |   0.8897  |               |              2.8821  |
|      24  |      7  |      1.0078  |     0.9424  |   0.8932  |               |              3.2666  |
|      24  |      8  |      0.9644  |     0.9639  |   0.9248  |               |              3.6488  |
|      24  |      9  |      0.9502  |     0.9736  |   0.9367  |               |              4.0356  |
|      24  |   eval  |      0.9502  |     0.9736  |   0.9367  |       0.9403  |              4.1500  |
------------------------------------------------------------------------------------------------------
Mean: 0.9404    Std: 0.0012
/workspace/ese-3060-project/logs/ba14688d-b74a-4748-acf9-c58cb8478efc/log.pt
