experiment,git_hash,seed,tta_level,train_epochs,batch_size,lr,momentum,weight_decay,label_smoothing,whiten_bias_epochs,gpu_name,gpu_count,instance,run,total_time_seconds,final_tta_acc
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,12.225943710327149,0.9408999681472778
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.4773850345611566,0.9419999718666077
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.550867747783661,0.9418999552726746
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.563194773197174,0.9422000050544739
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.56671189880371,0.9417999982833862
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.560459156513215,0.9422999620437622
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.4900375678539275,0.9399999976158142
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.567043765068054,0.9419999718666077
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.486030628919601,0.9424999952316284
grid_tta2_ep11.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,11.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.488085556030274,0.941100001335144
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,12.521303894042967,0.9425999522209167
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.935538215637208,0.9435999989509583
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.854965739488602,0.9429000020027161
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.931150260448455,0.9417999982833862
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.955546338319778,0.9422000050544739
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.941566162824631,0.9457999467849731
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.944256607294083,0.9419999718666077
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.963416786432267,0.9438999891281128
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.877173560142517,0.943399965763092
grid_tta2_ep12.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,12.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.959290046691895,0.9441999793052673
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,12.613094406127933,0.943399965763092
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.242437958478927,0.9449999928474426
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.328923851251602,0.9437999725341797
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.342087542295456,0.9451999664306641
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.337697877883911,0.9438999891281128
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.25525413608551,0.9425999522209167
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.3468093488216395,0.9448999762535095
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.347069724321365,0.9443999528884888
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.262078310012817,0.9402999877929688
grid_tta2_ep13.0,4503c63e22d27982c195b23d3d9b3f96d19bc2be,,2,13.0,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,5.263276482582093,0.9434999823570251
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,11.692227310180662,0.9402999877929688
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.059340266227723,0.9393999576568604
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,3.9780308527946473,0.9405999779701233
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.062677084684371,0.9402999877929688
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,3.99162087059021,0.9395999908447266
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.075015589475632,0.9396999478340149
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.006264878511429,0.9406999945640564
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.011026880264282,0.9390999674797058
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.095185371875763,0.9375999569892883
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.107430420875549,0.9390999674797058
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.023582190275192,0.9414999485015869
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.116986582040787,0.94159996509552
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.124621179103851,0.9398999810218811
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.031996980905532,0.9395999908447266
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.116427055835724,0.9395999908447266
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.116829054355621,0.9431999921798706
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.123550884246826,0.9387999773025513
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.110972087144852,0.9393999576568604
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.039233206748963,0.9419999718666077
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.141556636810303,0.9391999840736389
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.13503165435791,0.9396999478340149
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.046015595674514,0.9416999816894531
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.138570585489274,0.9398999810218811
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.1366692550182345,0.9404999613761902
grid_tta2_ep9.9,afa5f23ff7b24f0b2f1d768132535d22302db379,,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,,4.135011661052704,0.9409999847412109
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,0,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,0,11.642456001281738,0.9368000030517578
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,1,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,1,3.8237217876911163,0.9354999661445618
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,2,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,2,3.8238205847740168,0.9366999864578247
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,3,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,3,3.9126797485351568,0.9370999932289124
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,4,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,4,3.9194901733398444,0.9394999742507935
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,5,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,5,3.9191564855575556,0.9394999742507935
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,6,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,6,3.905904004812241,0.939300000667572
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,7,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,7,3.935909249305725,0.9386999607086182
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,8,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,8,3.8488736240863806,0.9383999705314636
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,9,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,9,3.933145410776139,0.936199963092804
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,10,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,10,3.942332654953003,0.9368999600410461
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,11,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,11,3.857030320167542,0.9371999502182007
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,12,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,12,3.8600525870323183,0.9391999840736389
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,13,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,13,3.946573384046555,0.9357999563217163
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,14,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,14,3.9540155100822445,0.9371999502182007
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,15,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,15,3.870447891235352,0.9398999810218811
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,16,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,16,3.8740984895229333,0.9376999735832214
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,17,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,17,3.9626288459301007,0.9391999840736389
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,18,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,18,3.962756658077239,0.9377999901771545
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,19,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,19,3.9480216672420503,0.939300000667572
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,20,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,20,3.964969792604447,0.9357999563217163
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,21,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,21,3.9653300476074214,0.9387999773025513
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,22,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,22,3.966953509807587,0.9394999742507935
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,23,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,23,3.967965358495712,0.9395999908447266
grid_tta2_ep9.6,6b887b13878224af5f5ffcd56950f585ef9affd6,24,2,9.6,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,24,3.9737039031982424,0.9380999803543091
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,0,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,0,11.385191993713379,0.9380999803543091
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,1,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,1,4.07637826538086,0.9365999698638916
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,2,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,2,3.9897339618206025,0.9389999508857727
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,3,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,3,4.083103675842285,0.9386000037193298
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,4,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,4,4.08462176513672,0.9383999705314636
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,5,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,5,4.0824443569183355,0.937999963760376
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,6,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,6,3.9991138563156126,0.9387999773025513
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,7,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,7,4.003534354925155,0.9394999742507935
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,8,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,8,4.077980432748795,0.937999963760376
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,9,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,9,4.080495518684387,0.9380999803543091
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,10,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,10,4.080918562889099,0.9404000043869019
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,11,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,11,4.0910574643611906,0.939799964427948
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,12,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,12,4.093252702713013,0.9389999508857727
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,13,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,13,4.085500122070313,0.9382999539375305
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,14,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,14,4.092138847351074,0.937999963760376
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,15,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,15,4.095732468128205,0.9398999810218811
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,16,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,16,4.0808329620361325,0.9382999539375305
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,17,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,17,4.011664717912675,0.9380999803543091
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,18,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,18,4.0144952580928805,0.9382999539375305
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,19,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,19,4.114003095149994,0.9375999569892883
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,20,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,20,4.016996297597885,0.9373999834060669
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,21,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,21,4.016759370088578,0.9391999840736389
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,22,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,22,4.103931007385254,0.9384999871253967
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,23,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,23,4.015826171875,0.937999963760376
grid_tta2_ep9.9,6b887b13878224af5f5ffcd56950f585ef9affd6,24,2,9.9,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,24,4.108827215909958,0.9388999938964844
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,0,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,0,11.897091667175296,0.9382999539375305
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,1,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,1,4.205074569702148,0.9388999938964844
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,2,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,2,4.118252048492431,0.937999963760376
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,3,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,3,4.208837649822235,0.9396999478340149
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,4,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,4,4.195931282758713,0.9411999583244324
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,5,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,5,4.204635419845581,0.9396999478340149
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,6,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,6,4.213883430480958,0.9378999471664429
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,7,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,7,4.127338048696518,0.9411999583244324
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,8,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,8,4.215735735654831,0.939799964427948
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,9,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,9,4.2178077654838555,0.9399999976158142
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,10,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,10,4.209000634431839,0.9380999803543091
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,11,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,11,4.216375921726227,0.9386999607086182
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,12,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,12,4.130975044965743,0.9402999877929688
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,13,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,13,4.15515153336525,0.9395999908447266
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,14,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,14,4.225434656381607,0.9371999502182007
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,15,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,15,4.136060746192933,0.9383999705314636
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,16,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,16,4.227648651123046,0.9370999932289124
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,17,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,17,4.23311296081543,0.9369999766349792
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,18,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,18,4.22695881652832,0.9424999952316284
grid_tta2_ep10.2,6b887b13878224af5f5ffcd56950f585ef9affd6,19,2,10.2,1024,11.5,0.85,0.0153,0.2,3,NVIDIA A100 80GB PCIe,1,unknown,19,4.142410866260528,0.9393999576568604
