------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|      12  |      1  |      1.2588  |     0.8047  |   0.7715  |               |              0.9156  |
|      12  |      2  |      1.1992  |     0.8496  |   0.7678  |               |              1.3290  |
|      12  |      3  |      1.1943  |     0.8350  |   0.6717  |               |              1.7089  |
|      12  |      4  |      1.1279  |     0.8760  |   0.8477  |               |              2.0891  |
|      12  |      5  |      1.1016  |     0.8857  |   0.8609  |               |              2.4690  |
|      12  |      6  |      1.0371  |     0.9268  |   0.8959  |               |              2.8482  |
|      12  |      7  |      1.0186  |     0.9326  |   0.8976  |               |              3.2282  |
|      12  |      8  |      0.9775  |     0.9541  |   0.9228  |               |              3.6077  |
|      12  |      9  |      0.9331  |     0.9844  |   0.9324  |               |              3.9594  |
|      12  |   eval  |      0.9331  |     0.9844  |   0.9324  |       0.9324  |              3.9874  |
------------------------------------------------------------------------------------------------------
|      13  |      0  |      1.4395  |     0.6953  |   0.5773  |               |              0.5044  |
|      13  |      1  |      1.3037  |     0.7666  |   0.6634  |               |              0.9178  |
|      13  |      2  |      1.2256  |     0.8330  |   0.7858  |               |              1.3311  |
|      13  |      3  |      1.1582  |     0.8652  |   0.8417  |               |              1.7112  |
|      13  |      4  |      1.1475  |     0.8662  |   0.8424  |               |              2.0926  |
|      13  |      5  |      1.0840  |     0.8965  |   0.8585  |               |              2.4731  |
|      13  |      6  |      1.0488  |     0.9033  |   0.8950  |               |              2.8520  |
|      13  |      7  |      1.0254  |     0.9209  |   0.9049  |               |              3.2329  |
|      13  |      8  |      0.9624  |     0.9668  |   0.9221  |               |              3.6140  |
|      13  |      9  |      0.9521  |     0.9727  |   0.9317  |               |              3.9636  |
|      13  |   eval  |      0.9521  |     0.9727  |   0.9317  |       0.9317  |              3.9916  |
------------------------------------------------------------------------------------------------------
|      14  |      0  |      1.4023  |     0.7305  |   0.6769  |               |              0.4175  |
|      14  |      1  |      1.2666  |     0.8066  |   0.7633  |               |              0.8294  |
|      14  |      2  |      1.1953  |     0.8291  |   0.8126  |               |              1.2443  |
|      14  |      3  |      1.1299  |     0.8877  |   0.7931  |               |              1.6255  |
|      14  |      4  |      1.1729  |     0.8525  |   0.8599  |               |              2.0057  |
|      14  |      5  |      1.0967  |     0.8877  |   0.8602  |               |              2.3862  |
|      14  |      6  |      1.0400  |     0.9150  |   0.8943  |               |              2.7673  |
|      14  |      7  |      1.0107  |     0.9326  |   0.9078  |               |              3.1476  |
|      14  |      8  |      0.9790  |     0.9551  |   0.9228  |               |              3.5273  |
|      14  |      9  |      0.9341  |     0.9805  |   0.9346  |               |              3.8784  |
|      14  |   eval  |      0.9341  |     0.9805  |   0.9346  |       0.9346  |              3.9069  |
------------------------------------------------------------------------------------------------------
|      15  |      0  |      1.4229  |     0.7275  |   0.6482  |               |              0.4174  |
|      15  |      1  |      1.2734  |     0.8018  |   0.6446  |               |              0.8308  |
|      15  |      2  |      1.2295  |     0.8115  |   0.8004  |               |              1.2453  |
|      15  |      3  |      1.1455  |     0.8643  |   0.8151  |               |              1.6266  |
|      15  |      4  |      1.1494  |     0.8555  |   0.8153  |               |              2.0064  |
|      15  |      5  |      1.1162  |     0.8750  |   0.8543  |               |              2.3862  |
|      15  |      6  |      1.0312  |     0.9316  |   0.8734  |               |              2.7669  |
|      15  |      7  |      0.9976  |     0.9482  |   0.9044  |               |              3.1486  |
|      15  |      8  |      0.9697  |     0.9648  |   0.9230  |               |              3.5280  |
|      15  |      9  |      0.9468  |     0.9717  |   0.9322  |               |              3.8773  |
|      15  |   eval  |      0.9468  |     0.9717  |   0.9322  |       0.9322  |              3.9057  |
------------------------------------------------------------------------------------------------------
|      16  |      0  |      1.4629  |     0.6865  |   0.7110  |               |              0.4905  |
|      16  |      1  |      1.2744  |     0.7949  |   0.6999  |               |              0.9047  |
|      16  |      2  |      1.1934  |     0.8545  |   0.7988  |               |              1.3193  |
|      16  |      3  |      1.1260  |     0.8906  |   0.7711  |               |              1.7006  |
|      16  |      4  |      1.1211  |     0.8760  |   0.8646  |               |              2.0818  |
|      16  |      5  |      1.1016  |     0.8916  |   0.8513  |               |              2.4631  |
|      16  |      6  |      1.0391  |     0.9199  |   0.8901  |               |              2.8429  |
|      16  |      7  |      1.0059  |     0.9414  |   0.9030  |               |              3.2252  |
|      16  |      8  |      0.9805  |     0.9600  |   0.9211  |               |              3.6059  |
|      16  |      9  |      0.9355  |     0.9814  |   0.9303  |               |              3.9552  |
|      16  |   eval  |      0.9355  |     0.9814  |   0.9303  |       0.9303  |              3.9830  |
------------------------------------------------------------------------------------------------------
|      17  |      0  |      1.4658  |     0.7041  |   0.7054  |               |              0.5000  |
|      17  |      1  |      1.2461  |     0.8086  |   0.7670  |               |              0.9130  |
|      17  |      2  |      1.1963  |     0.8408  |   0.7898  |               |              1.3274  |
|      17  |      3  |      1.1885  |     0.8428  |   0.7786  |               |              1.7092  |
|      17  |      4  |      1.1299  |     0.8779  |   0.8404  |               |              2.0896  |
|      17  |      5  |      1.0713  |     0.9072  |   0.8718  |               |              2.4719  |
|      17  |      6  |      1.0527  |     0.9316  |   0.8891  |               |              2.8532  |
|      17  |      7  |      1.0264  |     0.9268  |   0.8974  |               |              3.2334  |
|      17  |      8  |      0.9731  |     0.9600  |   0.9222  |               |              3.6150  |
|      17  |      9  |      0.9424  |     0.9756  |   0.9319  |               |              3.9651  |
|      17  |   eval  |      0.9424  |     0.9756  |   0.9319  |       0.9319  |              3.9932  |
------------------------------------------------------------------------------------------------------
|      18  |      0  |      1.4268  |     0.7207  |   0.6774  |               |              0.4941  |
|      18  |      1  |      1.2471  |     0.8154  |   0.6701  |               |              0.9075  |
|      18  |      2  |      1.1992  |     0.8223  |   0.8270  |               |              1.3207  |
|      18  |      3  |      1.1670  |     0.8594  |   0.8177  |               |              1.7017  |
|      18  |      4  |      1.1299  |     0.8721  |   0.8689  |               |              2.0830  |
|      18  |      5  |      1.1025  |     0.8857  |   0.7588  |               |              2.4641  |
|      18  |      6  |      1.0547  |     0.9121  |   0.8833  |               |              2.8454  |
|      18  |      7  |      1.0156  |     0.9434  |   0.8985  |               |              3.2262  |
|      18  |      8  |      0.9697  |     0.9570  |   0.9196  |               |              3.6081  |
|      18  |      9  |      0.9380  |     0.9746  |   0.9328  |               |              3.9587  |
|      18  |   eval  |      0.9380  |     0.9746  |   0.9328  |       0.9328  |              3.9870  |
------------------------------------------------------------------------------------------------------
|      19  |      0  |      1.4219  |     0.7100  |   0.6051  |               |              0.4179  |
|      19  |      1  |      1.2578  |     0.8154  |   0.7261  |               |              0.8317  |
|      19  |      2  |      1.2041  |     0.8379  |   0.6713  |               |              1.2480  |
|      19  |      3  |      1.1592  |     0.8525  |   0.8233  |               |              1.6297  |
|      19  |      4  |      1.1299  |     0.8779  |   0.8703  |               |              2.0118  |
|      19  |      5  |      1.1133  |     0.8809  |   0.8446  |               |              2.3925  |
|      19  |      6  |      1.0576  |     0.9082  |   0.8833  |               |              2.7739  |
|      19  |      7  |      1.0176  |     0.9424  |   0.9082  |               |              3.1551  |
|      19  |      8  |      0.9731  |     0.9551  |   0.9210  |               |              3.5355  |
|      19  |      9  |      0.9541  |     0.9648  |   0.9323  |               |              3.8860  |
|      19  |   eval  |      0.9541  |     0.9648  |   0.9323  |       0.9323  |              3.9144  |
------------------------------------------------------------------------------------------------------
|      20  |      0  |      1.4658  |     0.6953  |   0.6139  |               |              0.4166  |
|      20  |      1  |      1.2412  |     0.8242  |   0.7002  |               |              0.8301  |
|      20  |      2  |      1.1846  |     0.8477  |   0.8022  |               |              1.2449  |
|      20  |      3  |      1.1504  |     0.8506  |   0.7988  |               |              1.6257  |
|      20  |      4  |      1.1201  |     0.8682  |   0.8120  |               |              2.0072  |
|      20  |      5  |      1.1045  |     0.8799  |   0.8365  |               |              2.3887  |
|      20  |      6  |      1.0420  |     0.9219  |   0.8943  |               |              2.7706  |
|      20  |      7  |      1.0322  |     0.9316  |   0.9012  |               |              3.1527  |
|      20  |      8  |      0.9771  |     0.9531  |   0.9245  |               |              3.5340  |
|      20  |      9  |      0.9419  |     0.9756  |   0.9328  |               |              3.8842  |
|      20  |   eval  |      0.9419  |     0.9756  |   0.9328  |       0.9328  |              3.9124  |
------------------------------------------------------------------------------------------------------
|      21  |      0  |      1.4092  |     0.7158  |   0.6283  |               |              0.5030  |
|      21  |      1  |      1.2627  |     0.8135  |   0.7584  |               |              0.9162  |
|      21  |      2  |      1.1865  |     0.8506  |   0.7374  |               |              1.3320  |
|      21  |      3  |      1.1484  |     0.8672  |   0.7892  |               |              1.7134  |
|      21  |      4  |      1.1074  |     0.8906  |   0.8733  |               |              2.0948  |
|      21  |      5  |      1.0957  |     0.9014  |   0.8481  |               |              2.4770  |
|      21  |      6  |      1.0312  |     0.9355  |   0.8775  |               |              2.8587  |
|      21  |      7  |      0.9961  |     0.9492  |   0.8952  |               |              3.2407  |
|      21  |      8  |      0.9624  |     0.9619  |   0.9197  |               |              3.6223  |
|      21  |      9  |      0.9507  |     0.9727  |   0.9356  |               |              3.9735  |
|      21  |   eval  |      0.9507  |     0.9727  |   0.9356  |       0.9356  |              4.0019  |
------------------------------------------------------------------------------------------------------
|      22  |      0  |      1.4141  |     0.7148  |   0.6892  |               |              0.5045  |
|      22  |      1  |      1.2695  |     0.8125  |   0.7438  |               |              0.9186  |
|      22  |      2  |      1.2051  |     0.8359  |   0.7766  |               |              1.3344  |
|      22  |      3  |      1.1924  |     0.8379  |   0.7774  |               |              1.7162  |
|      22  |      4  |      1.1357  |     0.8799  |   0.8611  |               |              2.0977  |
|      22  |      5  |      1.1035  |     0.8867  |   0.8619  |               |              2.4791  |
