------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|      18  |      5  |      1.1025  |     0.8857  |   0.7588  |               |              2.3966  |
|      18  |      6  |      1.0547  |     0.9121  |   0.8833  |               |              2.7785  |
|      18  |      7  |      1.0156  |     0.9434  |   0.8985  |               |              3.1593  |
|      18  |      8  |      0.9697  |     0.9570  |   0.9196  |               |              3.5409  |
|      18  |      9  |      0.9380  |     0.9746  |   0.9328  |               |              3.8923  |
|      18  |   eval  |      0.9380  |     0.9746  |   0.9328  |       0.9420  |              4.0623  |
------------------------------------------------------------------------------------------------------
|      19  |      0  |      1.4219  |     0.7100  |   0.6051  |               |              0.5028  |
|      19  |      1  |      1.2578  |     0.8154  |   0.7261  |               |              0.9182  |
|      19  |      2  |      1.2041  |     0.8379  |   0.6713  |               |              1.3347  |
|      19  |      3  |      1.1592  |     0.8525  |   0.8233  |               |              1.7166  |
|      19  |      4  |      1.1299  |     0.8779  |   0.8703  |               |              2.0981  |
|      19  |      5  |      1.1133  |     0.8809  |   0.8446  |               |              2.4806  |
|      19  |      6  |      1.0576  |     0.9082  |   0.8833  |               |              2.8621  |
|      19  |      7  |      1.0176  |     0.9424  |   0.9082  |               |              3.2429  |
|      19  |      8  |      0.9731  |     0.9551  |   0.9210  |               |              3.6242  |
|      19  |      9  |      0.9541  |     0.9648  |   0.9323  |               |              3.9747  |
|      19  |   eval  |      0.9541  |     0.9648  |   0.9323  |       0.9392  |              4.1454  |
------------------------------------------------------------------------------------------------------
|      20  |      0  |      1.4658  |     0.6953  |   0.6139  |               |              0.5053  |
|      20  |      1  |      1.2412  |     0.8242  |   0.7002  |               |              0.9205  |
|      20  |      2  |      1.1846  |     0.8477  |   0.8022  |               |              1.3381  |
|      20  |      3  |      1.1504  |     0.8506  |   0.7988  |               |              1.7202  |
|      20  |      4  |      1.1201  |     0.8682  |   0.8120  |               |              2.1009  |
|      20  |      5  |      1.1045  |     0.8799  |   0.8365  |               |              2.4822  |
|      20  |      6  |      1.0420  |     0.9219  |   0.8943  |               |              2.8639  |
|      20  |      7  |      1.0322  |     0.9316  |   0.9012  |               |              3.2452  |
|      20  |      8  |      0.9771  |     0.9531  |   0.9245  |               |              3.6271  |
|      20  |      9  |      0.9419  |     0.9756  |   0.9328  |               |              3.9780  |
|      20  |   eval  |      0.9419  |     0.9756  |   0.9328  |       0.9397  |              4.1474  |
------------------------------------------------------------------------------------------------------
|      21  |      0  |      1.4092  |     0.7158  |   0.6283  |               |              0.4979  |
|      21  |      1  |      1.2627  |     0.8135  |   0.7584  |               |              0.9138  |
|      21  |      2  |      1.1865  |     0.8506  |   0.7374  |               |              1.3307  |
|      21  |      3  |      1.1484  |     0.8672  |   0.7892  |               |              1.7130  |
|      21  |      4  |      1.1074  |     0.8906  |   0.8733  |               |              2.0934  |
|      21  |      5  |      1.0957  |     0.9014  |   0.8481  |               |              2.4753  |
|      21  |      6  |      1.0312  |     0.9355  |   0.8775  |               |              2.8576  |
|      21  |      7  |      0.9961  |     0.9492  |   0.8952  |               |              3.2389  |
|      21  |      8  |      0.9624  |     0.9619  |   0.9197  |               |              3.6206  |
|      21  |      9  |      0.9507  |     0.9727  |   0.9356  |               |              3.9719  |
|      21  |   eval  |      0.9507  |     0.9727  |   0.9356  |       0.9417  |              4.1423  |
------------------------------------------------------------------------------------------------------
|      22  |      0  |      1.4141  |     0.7148  |   0.6892  |               |              0.4201  |
|      22  |      1  |      1.2695  |     0.8125  |   0.7438  |               |              0.8356  |
|      22  |      2  |      1.2051  |     0.8359  |   0.7766  |               |              1.2522  |
|      22  |      3  |      1.1924  |     0.8379  |   0.7774  |               |              1.6338  |
|      22  |      4  |      1.1357  |     0.8799  |   0.8611  |               |              2.0163  |
|      22  |      5  |      1.1035  |     0.8867  |   0.8619  |               |              2.3980  |
|      22  |      6  |      1.0205  |     0.9365  |   0.8943  |               |              2.7794  |
|      22  |      7  |      1.0273  |     0.9316  |   0.9043  |               |              3.1616  |
|      22  |      8  |      0.9585  |     0.9688  |   0.9285  |               |              3.5434  |
|      22  |      9  |      0.9326  |     0.9844  |   0.9342  |               |              3.8944  |
|      22  |   eval  |      0.9326  |     0.9844  |   0.9342  |       0.9399  |              4.0649  |
------------------------------------------------------------------------------------------------------
|      23  |      0  |      1.4043  |     0.7207  |   0.6871  |               |              0.4920  |
|      23  |      1  |      1.3066  |     0.7656  |   0.7568  |               |              0.9098  |
|      23  |      2  |      1.1836  |     0.8545  |   0.7919  |               |              1.3255  |
|      23  |      3  |      1.1406  |     0.8740  |   0.7793  |               |              1.7077  |
|      23  |      4  |      1.1523  |     0.8486  |   0.8415  |               |              2.0902  |
|      23  |      5  |      1.0869  |     0.8975  |   0.8627  |               |              2.4732  |
|      23  |      6  |      1.0459  |     0.9131  |   0.8885  |               |              2.8545  |
|      23  |      7  |      1.0205  |     0.9316  |   0.9043  |               |              3.2361  |
|      23  |      8  |      0.9746  |     0.9590  |   0.9225  |               |              3.6179  |
|      23  |      9  |      0.9434  |     0.9766  |   0.9309  |               |              3.9687  |
|      23  |   eval  |      0.9434  |     0.9766  |   0.9309  |       0.9405  |              4.1396  |
------------------------------------------------------------------------------------------------------
|      24  |      0  |      1.4121  |     0.6982  |   0.7062  |               |              0.4213  |
|      24  |      1  |      1.2988  |     0.7998  |   0.6558  |               |              0.8365  |
|      24  |      2  |      1.2295  |     0.8213  |   0.8098  |               |              1.2522  |
|      24  |      3  |      1.1680  |     0.8428  |   0.7697  |               |              1.6332  |
|      24  |      4  |      1.0986  |     0.8838  |   0.8523  |               |              2.0155  |
|      24  |      5  |      1.0742  |     0.9170  |   0.8526  |               |              2.3982  |
|      24  |      6  |      1.0537  |     0.9131  |   0.8761  |               |              2.7788  |
|      24  |      7  |      1.0059  |     0.9453  |   0.8922  |               |              3.1635  |
|      24  |      8  |      0.9604  |     0.9707  |   0.9224  |               |              3.5444  |
|      24  |      9  |      0.9453  |     0.9756  |   0.9334  |               |              3.8966  |
|      24  |   eval  |      0.9453  |     0.9756  |   0.9334  |       0.9410  |              4.0676  |
------------------------------------------------------------------------------------------------------
|      25  |      0  |      1.4053  |     0.7344  |   0.6888  |               |              0.5148  |
|      25  |      1  |      1.2402  |     0.8291  |   0.7745  |               |              0.9323  |
|      25  |      2  |      1.1865  |     0.8496  |   0.7442  |               |              1.3495  |
|      25  |      3  |      1.2002  |     0.8330  |   0.7987  |               |              1.7319  |
|      25  |      4  |      1.1260  |     0.8750  |   0.8592  |               |              2.1137  |
|      25  |      5  |      1.0977  |     0.8906  |   0.8475  |               |              2.4973  |
|      25  |      6  |      1.0625  |     0.9072  |   0.8759  |               |              2.8785  |
|      25  |      7  |      1.0215  |     0.9355  |   0.8839  |               |              3.2614  |
|      25  |      8  |      0.9707  |     0.9609  |   0.9199  |               |              3.6434  |
|      25  |      9  |      0.9487  |     0.9727  |   0.9333  |               |              3.9936  |
|      25  |   eval  |      0.9487  |     0.9727  |   0.9333  |       0.9402  |              4.1652  |
------------------------------------------------------------------------------------------------------
|      26  |      0  |      1.4453  |     0.6875  |   0.6681  |               |              0.4191  |
|      26  |      1  |      1.2510  |     0.8223  |   0.6686  |               |              0.8350  |
|      26  |      2  |      1.1875  |     0.8320  |   0.8194  |               |              1.2537  |
|      26  |      3  |      1.1729  |     0.8418  |   0.7668  |               |              1.6353  |
|      26  |      4  |      1.1162  |     0.8848  |   0.8323  |               |              2.0175  |
|      26  |      5  |      1.1250  |     0.8672  |   0.8179  |               |              2.3996  |
|      26  |      6  |      1.0391  |     0.9238  |   0.8821  |               |              2.7816  |
|      26  |      7  |      1.0137  |     0.9355  |   0.9079  |               |              3.1637  |
|      26  |      8  |      0.9644  |     0.9629  |   0.9246  |               |              3.5464  |
|      26  |      9  |      0.9482  |     0.9727  |   0.9327  |               |              3.8978  |
|      26  |   eval  |      0.9482  |     0.9727  |   0.9327  |       0.9411  |              4.0692  |
------------------------------------------------------------------------------------------------------
|      27  |      0  |      1.4434  |     0.7002  |   0.6303  |               |              0.4998  |
|      27  |      1  |      1.2139  |     0.8535  |   0.7573  |               |              0.9158  |
|      27  |      2  |      1.2129  |     0.8213  |   0.7565  |               |              1.3327  |
|      27  |      3  |      1.1738  |     0.8486  |   0.8113  |               |              1.7149  |
|      27  |      4  |      1.1182  |     0.8828  |   0.8248  |               |              2.0965  |
|      27  |      5  |      1.0811  |     0.8965  |   0.8453  |               |              2.4804  |
|      27  |      6  |      1.0322  |     0.9297  |   0.8898  |               |              2.8619  |
|      27  |      7  |      1.0449  |     0.9219  |   0.8966  |               |              3.2455  |
|      27  |      8  |      0.9604  |     0.9697  |   0.9233  |               |              3.6289  |
