------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|      11  |      2  |      1.2051  |     0.8350  |   0.7502  |               |              1.2401  |
|      11  |      3  |      1.1553  |     0.8594  |   0.8050  |               |              1.6167  |
|      11  |      4  |      1.1348  |     0.8730  |   0.8441  |               |              1.9975  |
|      11  |      5  |      1.0928  |     0.8965  |   0.8455  |               |              2.3749  |
|      11  |      6  |      1.0352  |     0.9229  |   0.8961  |               |              2.7530  |
|      11  |      7  |      1.0273  |     0.9287  |   0.9066  |               |              3.1339  |
|      11  |      8  |      0.9766  |     0.9570  |   0.9256  |               |              3.5107  |
|      11  |      9  |      0.9346  |     0.9824  |   0.9319  |               |              3.7431  |
|      11  |   eval  |      0.9346  |     0.9824  |   0.9319  |       0.9372  |              3.8570  |
------------------------------------------------------------------------------------------------------
|      12  |      0  |      1.4316  |     0.7080  |   0.6704  |               |              0.4155  |
|      12  |      1  |      1.2490  |     0.8232  |   0.7677  |               |              0.8268  |
|      12  |      2  |      1.1924  |     0.8486  |   0.7769  |               |              1.2416  |
|      12  |      3  |      1.1660  |     0.8486  |   0.6478  |               |              1.6193  |
|      12  |      4  |      1.1289  |     0.8740  |   0.8434  |               |              1.9995  |
|      12  |      5  |      1.0996  |     0.8877  |   0.8772  |               |              2.3782  |
|      12  |      6  |      1.0352  |     0.9287  |   0.8971  |               |              2.7575  |
|      12  |      7  |      1.0166  |     0.9365  |   0.8986  |               |              3.1372  |
|      12  |      8  |      0.9585  |     0.9707  |   0.9276  |               |              3.5161  |
|      12  |      9  |      0.9331  |     0.9844  |   0.9323  |               |              3.7480  |
|      12  |   eval  |      0.9331  |     0.9844  |   0.9323  |       0.9392  |              3.8601  |
------------------------------------------------------------------------------------------------------
|      13  |      0  |      1.4492  |     0.6982  |   0.5665  |               |              0.4949  |
|      13  |      1  |      1.2715  |     0.8008  |   0.7096  |               |              0.9081  |
|      13  |      2  |      1.2158  |     0.8232  |   0.7847  |               |              1.3237  |
|      13  |      3  |      1.1680  |     0.8496  |   0.8384  |               |              1.7028  |
|      13  |      4  |      1.1279  |     0.8799  |   0.8483  |               |              2.0848  |
|      13  |      5  |      1.0713  |     0.9043  |   0.8546  |               |              2.4626  |
|      13  |      6  |      1.0361  |     0.9258  |   0.8925  |               |              2.8422  |
|      13  |      7  |      1.0039  |     0.9355  |   0.9048  |               |              3.2219  |
|      13  |      8  |      0.9619  |     0.9668  |   0.9207  |               |              3.6004  |
|      13  |      9  |      0.9463  |     0.9746  |   0.9289  |               |              3.8344  |
|      13  |   eval  |      0.9463  |     0.9746  |   0.9289  |       0.9358  |              3.9466  |
------------------------------------------------------------------------------------------------------
|      14  |      0  |      1.4189  |     0.7295  |   0.6907  |               |              0.5026  |
|      14  |      1  |      1.2451  |     0.8203  |   0.7773  |               |              0.9143  |
|      14  |      2  |      1.1963  |     0.8350  |   0.7775  |               |              1.3323  |
|      14  |      3  |      1.1348  |     0.8740  |   0.8217  |               |              1.7117  |
|      14  |      4  |      1.1553  |     0.8584  |   0.8549  |               |              2.0923  |
|      14  |      5  |      1.0684  |     0.9150  |   0.8743  |               |              2.4710  |
|      14  |      6  |      1.0342  |     0.9258  |   0.8877  |               |              2.8506  |
|      14  |      7  |      1.0146  |     0.9375  |   0.9043  |               |              3.2297  |
|      14  |      8  |      0.9663  |     0.9619  |   0.9245  |               |              3.6091  |
|      14  |      9  |      0.9395  |     0.9834  |   0.9312  |               |              3.8420  |
|      14  |   eval  |      0.9395  |     0.9834  |   0.9312  |       0.9372  |              3.9540  |
------------------------------------------------------------------------------------------------------
|      15  |      0  |      1.4189  |     0.7197  |   0.6645  |               |              0.4162  |
|      15  |      1  |      1.2646  |     0.8057  |   0.7734  |               |              0.8287  |
|      15  |      2  |      1.2002  |     0.8438  |   0.8080  |               |              1.2442  |
|      15  |      3  |      1.1582  |     0.8584  |   0.8115  |               |              1.6245  |
|      15  |      4  |      1.1357  |     0.8682  |   0.7976  |               |              2.0054  |
|      15  |      5  |      1.1084  |     0.8867  |   0.8535  |               |              2.3837  |
|      15  |      6  |      1.0137  |     0.9355  |   0.8782  |               |              2.7639  |
|      15  |      7  |      0.9971  |     0.9453  |   0.9098  |               |              3.1444  |
|      15  |      8  |      0.9604  |     0.9697  |   0.9265  |               |              3.5237  |
|      15  |      9  |      0.9443  |     0.9785  |   0.9323  |               |              3.7575  |
|      15  |   eval  |      0.9443  |     0.9785  |   0.9323  |       0.9399  |              3.8704  |
------------------------------------------------------------------------------------------------------
|      16  |      0  |      1.4707  |     0.6816  |   0.6952  |               |              0.4153  |
|      16  |      1  |      1.2822  |     0.7998  |   0.7006  |               |              0.8276  |
|      16  |      2  |      1.1826  |     0.8623  |   0.7957  |               |              1.2480  |
|      16  |      3  |      1.1299  |     0.8711  |   0.7738  |               |              1.6282  |
|      16  |      4  |      1.1094  |     0.8828  |   0.8625  |               |              2.0080  |
|      16  |      5  |      1.1035  |     0.8916  |   0.8270  |               |              2.3885  |
|      16  |      6  |      1.0342  |     0.9297  |   0.8857  |               |              2.7675  |
|      16  |      7  |      0.9971  |     0.9492  |   0.9008  |               |              3.1495  |
|      16  |      8  |      0.9736  |     0.9570  |   0.9225  |               |              3.5283  |
|      16  |      9  |      0.9536  |     0.9697  |   0.9295  |               |              3.7615  |
|      16  |   eval  |      0.9536  |     0.9697  |   0.9295  |       0.9377  |              3.8741  |
------------------------------------------------------------------------------------------------------
|      17  |      0  |      1.4609  |     0.7031  |   0.6972  |               |              0.5085  |
|      17  |      1  |      1.2510  |     0.8135  |   0.7519  |               |              0.9207  |
|      17  |      2  |      1.2031  |     0.8369  |   0.7852  |               |              1.3373  |
|      17  |      3  |      1.1719  |     0.8535  |   0.7876  |               |              1.7157  |
|      17  |      4  |      1.1387  |     0.8691  |   0.8302  |               |              2.0971  |
|      17  |      5  |      1.0645  |     0.9053  |   0.8690  |               |              2.4775  |
|      17  |      6  |      1.0420  |     0.9248  |   0.8955  |               |              2.8572  |
|      17  |      7  |      1.0137  |     0.9414  |   0.8953  |               |              3.2380  |
|      17  |      8  |      0.9668  |     0.9658  |   0.9260  |               |              3.6160  |
|      17  |      9  |      0.9468  |     0.9766  |   0.9321  |               |              3.8487  |
|      17  |   eval  |      0.9468  |     0.9766  |   0.9321  |       0.9392  |              3.9626  |
------------------------------------------------------------------------------------------------------
|      18  |      0  |      1.4268  |     0.7119  |   0.6516  |               |              0.5044  |
|      18  |      1  |      1.2900  |     0.7852  |   0.4793  |               |              0.9180  |
|      18  |      2  |      1.1846  |     0.8418  |   0.7920  |               |              1.3348  |
|      18  |      3  |      1.1602  |     0.8584  |   0.8324  |               |              1.7150  |
|      18  |      4  |      1.1416  |     0.8691  |   0.8283  |               |              2.0955  |
|      18  |      5  |      1.0996  |     0.8857  |   0.8314  |               |              2.4758  |
|      18  |      6  |      1.0430  |     0.9160  |   0.8797  |               |              2.8548  |
|      18  |      7  |      1.0020  |     0.9492  |   0.8980  |               |              3.2359  |
|      18  |      8  |      0.9604  |     0.9658  |   0.9247  |               |              3.6166  |
|      18  |      9  |      0.9438  |     0.9736  |   0.9319  |               |              3.8492  |
|      18  |   eval  |      0.9438  |     0.9736  |   0.9319  |       0.9378  |              3.9628  |
------------------------------------------------------------------------------------------------------
|      19  |      0  |      1.4014  |     0.7148  |   0.6255  |               |              0.4880  |
|      19  |      1  |      1.2656  |     0.8047  |   0.6404  |               |              0.9018  |
|      19  |      2  |      1.1865  |     0.8496  |   0.7428  |               |              1.3198  |
|      19  |      3  |      1.1465  |     0.8691  |   0.8154  |               |              1.6993  |
|      19  |      4  |      1.1260  |     0.8730  |   0.8559  |               |              2.0806  |
|      19  |      5  |      1.1055  |     0.8926  |   0.8275  |               |              2.4611  |
|      19  |      6  |      1.0430  |     0.9268  |   0.8843  |               |              2.8402  |
|      19  |      7  |      1.0107  |     0.9404  |   0.9040  |               |              3.2220  |
|      19  |      8  |      0.9658  |     0.9629  |   0.9272  |               |              3.6025  |
|      19  |      9  |      0.9365  |     0.9814  |   0.9333  |               |              3.8342  |
|      19  |   eval  |      0.9365  |     0.9814  |   0.9333  |       0.9393  |              3.9480  |
------------------------------------------------------------------------------------------------------
|      20  |      0  |      1.4932  |     0.6582  |   0.6365  |               |              0.5044  |
|      20  |      1  |      1.2354  |     0.8262  |   0.7714  |               |              0.9190  |
|      20  |      2  |      1.1709  |     0.8662  |   0.8152  |               |              1.3348  |
|      20  |      3  |      1.1562  |     0.8574  |   0.7969  |               |              1.7140  |
|      20  |      4  |      1.1143  |     0.8828  |   0.8174  |               |              2.0954  |
|      20  |      5  |      1.1084  |     0.8779  |   0.8426  |               |              2.4774  |
|      20  |      6  |      1.0283  |     0.9287  |   0.8880  |               |              2.8565  |
|      20  |      7  |      1.0225  |     0.9316  |   0.9031  |               |              3.2382  |
|      20  |      8  |      0.9712  |     0.9600  |   0.9267  |               |              3.6188  |
|      20  |      9  |      0.9341  |     0.9785  |   0.9310  |               |              3.8518  |
|      20  |   eval  |      0.9341  |     0.9785  |   0.9310  |       0.9358  |              3.9650  |
------------------------------------------------------------------------------------------------------
|      21  |      0  |      1.3984  |     0.7314  |   0.6245  |               |              0.5020  |
|      21  |      1  |      1.2490  |     0.8242  |   0.7943  |               |              0.9160  |
|      21  |      2  |      1.1943  |     0.8516  |   0.7399  |               |              1.3321  |
|      21  |      3  |      1.1299  |     0.8799  |   0.8104  |               |              1.7127  |
|      21  |      4  |      1.1211  |     0.8760  |   0.8698  |               |              2.0945  |
|      21  |      5  |      1.0898  |     0.8975  |   0.8229  |               |              2.4763  |
|      21  |      6  |      1.0254  |     0.9316  |   0.8788  |               |              2.8575  |
|      21  |      7  |      0.9932  |     0.9502  |   0.8992  |               |              3.2381  |
|      21  |      8  |      0.9502  |     0.9785  |   0.9281  |               |              3.6183  |
|      21  |      9  |      0.9321  |     0.9814  |   0.9324  |               |              3.8523  |
|      21  |   eval  |      0.9321  |     0.9814  |   0.9324  |       0.9388  |              3.9653  |
------------------------------------------------------------------------------------------------------
|      22  |      0  |      1.4219  |     0.6953  |   0.5736  |               |              0.5020  |
|      22  |      1  |      1.2529  |     0.8223  |   0.7868  |               |              0.9171  |
|      22  |      2  |      1.2129  |     0.8301  |   0.7264  |               |              1.3342  |
|      22  |      3  |      1.2012  |     0.8359  |   0.8127  |               |              1.7159  |
|      22  |      4  |      1.1318  |     0.8799  |   0.8678  |               |              2.0967  |
|      22  |      5  |      1.1064  |     0.8857  |   0.8705  |               |              2.4774  |
|      22  |      6  |      1.0127  |     0.9375  |   0.8931  |               |              2.8589  |
|      22  |      7  |      1.0176  |     0.9385  |   0.9077  |               |              3.2406  |
|      22  |      8  |      0.9546  |     0.9736  |   0.9304  |               |              3.6203  |
|      22  |      9  |      0.9336  |     0.9873  |   0.9359  |               |              3.8530  |
|      22  |   eval  |      0.9336  |     0.9873  |   0.9359  |       0.9395  |              3.9670  |
------------------------------------------------------------------------------------------------------
|      23  |      0  |      1.4287  |     0.6973  |   0.6545  |               |              0.5020  |
|      23  |      1  |      1.2979  |     0.7793  |   0.7590  |               |              0.9170  |
|      23  |      2  |      1.1777  |     0.8535  |   0.8255  |               |              1.3331  |
|      23  |      3  |      1.1357  |     0.8789  |   0.7842  |               |              1.7145  |
|      23  |      4  |      1.1514  |     0.8486  |   0.8278  |               |              2.0957  |
|      23  |      5  |      1.0811  |     0.9033  |   0.8690  |               |              2.4770  |
|      23  |      6  |      1.0498  |     0.9131  |   0.8674  |               |              2.8578  |
|      23  |      7  |      1.0215  |     0.9375  |   0.9086  |               |              3.2395  |
|      23  |      8  |      0.9673  |     0.9668  |   0.9283  |               |              3.6204  |
|      23  |      9  |      0.9326  |     0.9844  |   0.9337  |               |              3.8543  |
|      23  |   eval  |      0.9326  |     0.9844  |   0.9337  |       0.9396  |              3.9680  |
------------------------------------------------------------------------------------------------------
|      24  |      0  |      1.4297  |     0.6914  |   0.6633  |               |              0.5103  |
|      24  |      1  |      1.2734  |     0.7979  |   0.7137  |               |              0.9259  |
|      24  |      2  |      1.1953  |     0.8428  |   0.7696  |               |              1.3419  |
|      24  |      3  |      1.1494  |     0.8604  |   0.8019  |               |              1.7233  |
|      24  |      4  |      1.1025  |     0.8867  |   0.8691  |               |              2.1038  |
|      24  |      5  |      1.0654  |     0.9111  |   0.8725  |               |              2.4836  |
|      24  |      6  |      1.0498  |     0.9092  |   0.8930  |               |              2.8660  |
|      24  |      7  |      1.0049  |     0.9434  |   0.8945  |               |              3.2465  |
|      24  |      8  |      0.9546  |     0.9697  |   0.9217  |               |              3.6278  |
|      24  |      9  |      0.9409  |     0.9766  |   0.9309  |               |              3.8608  |
|      24  |   eval  |      0.9409  |     0.9766  |   0.9309  |       0.9381  |              3.9737  |
------------------------------------------------------------------------------------------------------
Mean: 0.9380    Std: 0.0014
/workspace/ese-3060-project/logs/a85a8b64-6ec9-41ec-ae4a-a3197d684069/log.pt
